,comment,eng
778,"So beautiful, especially with the pink bits expansion! However I have no idea why this is considered a worker placement game, as the worker placement mechanic usually involves denying other players the opportunity to place a worker in that spot.",True
779,"Nehéz véleményt mondanom az alapjátékról, mert csak kieggel együtt játszottam, és elég jelentős hányadát a kieg tette ki. Ha elképzelem lecsupaszítva, a nagy kockák, ablakok, aranyazás nélkül az alapokat... hát valószínűleg teljesen más kategória. De így mindenestől nekem nagyon bejött! Valószínűleg a kieg felfelé húzza a játékot, számomra legalábbis érdekesek voltak a plusz elemek. Vicces az a koránkelős rész:) De életszerű, ki a fene tudna reggel 6-kor festeni. Szívesen játszanék egyszer majd külön az alappal is, bár lehet, hogy akkor lefelé mozdul a pontszám. --- Kipróbáltam az alaphoz járó 3 kieggel, így is jó! Állítólag az összes kieg nélkül kicsit már túl egyszerű...",True
780,"Heavy Eurogame, with lots of moving parts. Focusing on something is the key, don't do little bit of everything.",True
781,"Alexander Pfister is on an incredible roll. We haven't seen a run like this since Stephan Feld's 2007-2013 stretch, where every game seemed to be better than the last, with all of them being worthy of a greatest hits compilation. Great Western Trail is easily the best thing to come out of Essen 2016.  The game is sort of like Caylus, but with a deck building aspect. Players drive cattle from Texas to Kansas City, attempting to arrive at their destination with the highest value of collected cattle cards in their hand. The catch is that any duplicate cards are not counted. So the primary focus of each cattle run is to find a way to discard duplicate cards while at the same time adding higher valued cattle cards to your deck.  The Caylus vibe comes from the trail itself. It is a forking pathway that starts the game largely empty, but as the game moves on, becomes cluttered with player erected building spaces that both slow and tax anyone that passes over them. This makes every game unique but not random, since how each session develops is completely controlled by the player's actions.  The railroad aspect of the game feels a little tacked on, but I suppose it was something that was added in development, to soak up some money and keep things tight. Regardless, it works and gives everyone one more thing to think about when income from the cattle drive is collected, making that phase something more interesting than a simple clean-up phase.  The learning curve is a little steep for the first game, but once players have been through a full cattle drive, most of it comes together pretty well. I'd say it's about on par with Mombasa, as far as complexity goes. A mouthful to teach, but simple in turn to turn execution. Good stuff.",True
782,"Easier to teach and more forgiving than Mombasa. A real feast of options and paths to take for victory. I can see this will be a little like Russian Railroads - difficult to master, but with loads of variability between games that will make each outing a challenge. I'm very much looking forward to trying out new strategies with each and every game. Good stuff!",True
783,"Components: good quality Complex: hard to teach easy to understand Weight: heavy Players: 3 Length: 2 hours Mechanics: mainly deck building, you will build and do other staff, but need a good deck Decisions: lot of Opinion: really lovely game, you have a deck with your cows on different colors and values, that will be increasing and upgrading during the game, and have to deliver those cows to Kansas. This is the main goal of the game, but in order to do so you have so many things to do and decisions to take. Should I go faster to Kansas or should I go slower but with more actions during the path. Should I build here to stop others, or should do that there to benefit more myself. As already said, the main goal is to deliver your cows to Kansas, and you need a good deck with different cows in different colors and values. This makes the game to be quite easy to understand from the first play, further plays will be used to enjoy more the game and exploit different strategies. In the end you will score for lot of things, all of them following this delivery of cows to Kansas. I think I will never say no to a game of Great western",True
784,"GWT offers a circular, rondel-esque action structure that players build with action tiles as the game progresses. While the trail of actions is one way, it always ends in a delivery of cattle and then starts over again. Players cycle through about 5-7 times before the end conditions are met.  The structure of the game is simple and once you get going the game plays fast. However, there are a lot of options and a lot of symbols to learn, so the game may appear a little daunting at first. While there are many ways to get points, there are few key sources where the majority of points will come and how you choose to focus on these areas is the key to doing well. Players are managing and improving a deck of cattle cards that represent their herd. Building your herd and managing your hand to optimize cattle deliveries is one source. Another is advancing your train to better and better stations. Putting out more of your buildings (action spaces) is another possible source. And another source is gaining and playing goal cards. There are a number of other secondary ways to collect points. If you balance your focus between all of the main sources, you are unlikely to do well. As with a lot of these games, the key is optimizing your decisions to primarily support one or two of these sources while keeping an eye on your opponents and hindering them when you can.  While at first glance a mechanical mish-mash, Pfister has done a very good job of melding the various elements into a cohesive whole.",True
785,"This and [gameid=177736] are the two heavy euro gaming behemoths of Spiel 2016. Be prepared to spend 1 hour per player on its first outing. Even after one play I'm reluctant to replay it if some of the players need a rules explanation. When I reentered the hobby almost ten years ago, heavy euros like Amun-Re or Brass needed far less explanations. Vinhos et al. have set a disturbing trend. Not that Great Western Trail isn't worth it. In the opposite; it's a good, potentially very good game. I just wish that it had a bit less overhead.  At its heart is a board that essentially is a huge developing rondel from which players choose their action. I initially had the impression that the development of the board was inspired by Caylus but William doesn't think so. Another essential system is the deck-building and the ensuing hand management. Furthermore, players have to improve their personal boards Hansa Teutonica-style. Three principle strategies are available to aim for: cattle, locomotive, building (in ascending sophistication/difficulty). The good news is that mixed strategies seem to be feasible as well as long as the player manages to squeeze out benefits a bit more efficiently from the game systems.  I only played its predecessor Mombasa once. My impression is that Great Western Trail is a more focused design while Mombasa had more player interaction.",True
786,"Mr. Alexander Pfister is definitely the most inspired games designer of these last few years: with Great Western Trail he scores another sound hit, after the lighter Isle of a Skye and the similarly heavy Mombasa.  GWT is cumbersome to teach, but surprisingly smooth to play: after a couple of turns in the first game, everything falls into place. But it will disclose its secrets and delights, in form of nuances and strategies, well after many plays. Here, the deckbuilding aspect is just a gear among many others, in a jaw dropping clockwork with many moving parts, many different approaches and many ways to subtly influence other players...  It was a while since I've been so impressed by a german game. This one deserves an 8, but the rating will possibly go up after some more plays.",True
787,"3 more plays at [url=https://www.boardgamegeek.com/geeklist/221169/]Whose Turn... 2017[/url]  Very enjoyable game, best with 3 (or maybe 4 fast) players! Multiple paths (thin deck racing to Kansas, fatter deck optimizing slowly along the way, building or not, etc.) seem viable. Looking forward to trying the B-sides of buildings!  --- [url=https://www.boardgamegeek.com/geeklist/217189/item/5043233]1 partial play[/url]  This is a pretty cool deck-building style of game. Your deck has a bunch of types of cattle. You're trying to optimize your hand in the time (several turns) it takes to get your marker from start to Kansas City. Along the way, you can stop at buildings (neutral ones, and those you build yourself) to take a variety of actions (e.g., buy more cattle, earn coins, thin your deck). At the end of your cattle run, the higher the value of your hand the further you can place your marker (worth more VP, earn more coins).   Once you understand the rules and the functions of the various buildings, the game SHOULD play very quickly. Very fun game, worth getting a copy!",True
788,"Kingsburg is a dice roller's version of a resource conversion game. Ideally, in such a game it wouldn't matter much whether you roll high or low. Kingsburg does have a lot of options, and many ways to mitigate bad rolls, but high rolls are still far superior. This is because of the much reduced competition for the high spaces and because, when you do choose to hedge your bets, you'll still lose against those who don't and simply roll well when defending the realm at the end of the year.  Supposedly, the expansion fixes at least some of those issues.",True
789,"Reminiscent of Eminent Domain. Here, dice rolling instead of deck building. Enjoyable.",True
790,"Having played Age of Steam, it's difficult for me to judge this game without reference to its predecessor.  I feel that RRT is a very fun game that is nearly as good as Age of Steam itself. The secret objective cards and the operations cards both add a significant bit of chaos but also give the players other goals to consider when building.  I find they add somewhat to the game.  I also like the more lenient monetary system (no bankruptcies), the increased emphasis on theme and the superior components (despite the warped boards).  I find the inability to ship a good along someone else's track for the first leg of its journey flattens the tactical choices a bit and I also prefer the role selection mechanism of the original.",True
791,"One of the best games in my collection and a true delight to play. Oh, and the board is huge and that's just so awesome having that out on the table!",True
792,"Without expansions a quite boring game of placing tiles one next to another. With the expansions you have some more flavour and things to think about. Strange advantage if you pay exactly the price of the tile, as you have no advantage if you give more to the seller",True
793,"Without Alhambra's spatial element, my rating would drop hard and fast enough to crush a chipmunk.  Was there ever a more tactical game invented across the history of tacticality?  Not a chance.",True
794,"Interesting variation on a stock game.  The balance between the currency, the walls, the majorities, and the ""second turn"" mechanics make for a fun, challenging game, but luck CAN play a large factor into the game.  It's best to play the game with three (four at the most) to eliminate the chaos that can go into how much changes between your turns.  The 2-player variant is OK, but in our games with those rules, we never saw a need to give a tile to Dirk.  2 plays: 2 players 4 plays: 3 players 2 plays: 4 players 1 play: 5 players 2 plays: 6 players",True
795,"Easy to learn and easy to teach!  Enjoy the combination of 4 different kinds of currency being used to buy 6 different types of buildings.  Definitely best with 3, okay with 4, and just not good at all with 5-6.  Rating quickly decreases to 5.5 or so with 5 or 6 players.",True
796,"Adds fantasy elements, Fairies and Dragon to Carcassonne.",True
797,"Clearly, passing cards is a fun mechanic (remember doing that in hearts?)  Scales very well.  Makes a lot of gamers happy; definitely a phenom.  I like it, not so much love it. If you like card effects games, this and Glory To Rome, I believe are the most elegant in execution.",True
798,"Really good light dice game which proves that Yahtzee variants can indeed be fun.   The game forces people into lopsided teams, and also forces people into Tokyo where they can't heal and hope they can hold out.   While the game is very simple, there are some thoughtful design elements included.  Really nice production with large dice, cool monster stand-ups, and tons of cards for a lot of variety.   Nicely done, Iello and Richard Garfield.",True
799,"A great dice rolling filler.  The big cardboard monsters really add to it, but the game itself is fun too.  ",True
800,[Played once] A simple and clever abstract game (reminding a bit dominoes).  Quick.,True
801,"Great game.  Partnership 4 player game is best, but it works well in all its forms.",True
802,"A perfect dudes on a map game. Quick, light hearted and just fun to chuck some dice. Really like this one.",True
803,"For a game, there's not too much to this--match your noun with the adjective and be picked by the judge's decision.  If you're looking for a good gamers' game, this isn't it.  Why I like it is that it's a very fun party game.  It's very easy to teach and there is usually a lot of laughter and good times--more entertaining than your other party games.",True
804,"This is the game which graduated me from the Risk/Monopoly-type games to the Gamemaster series when I was a kid.  It will always have a special place in my heart for it.  I always considered it the ultimate WW2 game.  Due to it being a long game with a long setup, I can't get this to the table anymore and mostly beat up the PC now.  The last time I played it with people was three years ago and it took six hours (when it normally took me less than two in college.)  This game had a lot of love over the years, however with having the Anniversary Ed now, I'd play that every time (when able.)  Gave to a friend and his sons to continue its play over the future years.",True
805,"TRADED IT! (for Grifters)  The game works as a dice chucker. The theme is sprayed on and the various characters just augment the bas rules and are not highly thematic, nor is the ""level up"" mechanic since it just basically occurs while you play.  The treasure chips are what should really make the game exciting, but sadly they just amount to pre-rolled dice most of the time, bringing us back to a vanilla dice chucker.",True
806,"Essentially a souped-up version of Zombie Dice. While I do think the flavor is strong here, the game is ultimately not as well-executed as it sounds. I keep it around, as it's decent for what it is. It just isn't all that exciting after the initial experience.",True
807,Rather rules heavy for a simple push your luck dice filler game. Neat components but only okay gameplay.,True
808,Great theme and art,True
809,"An absolutely wonderful deduction game, at least for two players. The fact that you need a little luck to find the blood trail and the complex layout of the map keep things interesting. The options are so many and the situation is ever evolving, which precludes you from experiencing that tedious phase of the typical deduction game when you're basically just trying to find the question that eliminates the most dead ends. In practice, frustration and analysis paralysis won't take over you during playing Letters from Whitechapel because not coming up with the most effective question does not make you feel stupid or having lost the game.  The game is interesting for both, the police and Jack players. There is a thick layer of metagaming which helps with immersion immensely. It is not just a question of mechanically converging towards the solution, but you actually have to guess what your opponent is up to. This is something that makes the game more authentic. You can actually feel the heat of the chase, try to pull off the wittiest of bluffs or just simply panic.  A great game truly.",True
810,"A bit more fiddly than it needs to be, in true Vlaada fashion, and we never quite found a way of getting it to the table.  [i]Traded for Tinners Trail & 20th Century[/i]",True
811,"MUCH better than the usual run of classics. Careful coordination is required of the detectives. It is amusing reading through the comments for this game. ""Mr. X never loses!"" ""It's impossible for Mr. X unless the detectives are idiots."" It seems most people rate this based on the skills of those with whom they play.   How about a little more objectivity? This game features an excellent central mechanic of hidden movement with minimal clues. The 5 forced reveals for Mr. X provides a high degree of tension and is perfectly balanced by Mr. X's double moves and black tickets. A version of this mechanic became Fury of Dracula, which is also a pretty decent game, but cards in that game muddy up the pure brilliance of the original design. The reason I'm hesitant to rate this higher is that the unchanging geography of the board can lead to similar paths and approaches from game to game, that is, there are good places to hide and bad, and they are the same every game. The random set up helps, but does not resolve this completely.",True
812,Fun two player which still captures a lot of the theme despite it's lightness.,True
813,Pretty good two player game.,True
814,DIGITAL PLAY:  iPad Air I also have the physical version. Two Player Only: Fun game. Balanced asymmetrical and Quick game over in 20 minutes. I enjoy this one and I am glad it is in my collection.,True
815,"Received via a math trade for Shogun: Tenno's Court.  Rated 7 after one play, but this could go up with familiarity. Tough to rate this one after a single play, as the meat of the game rests in familiarity with the various characters. However, it plays quick, it has some depth, and I hope we play this some more.  Update: 2nd play, and notching this up to an 8. This is a clever game where good use of character powers, card powers, and smart movement on the board all matter. There's a lot of game in this little package.",True
817,"Nice expansion to the base game, with cool new card types. ",True
818,This dice game is a hell of a lot of fun and all you haters can get bent.,True
819,"*9* (Initial plays) I have been wanting to play this for some time now, even with it's boring appearance. I finally got a chance and this game did not disappoint. There are so many tactical moves in this game that can go unnoticed, so very well done. After my first play I just wanted to play again and try some other strategies. Very deep game that looks rather simple at first glance and something I can see myself coming back to again because of its smooth and tactical gameplay.",True
820,Good partygame but doesn't provide the fun of something like charades to me,True
821,"I'm not a fan of word games, but it has the same power as Star Realms: it's very short, so you'll probably just play an other game right after your first one. We even played 4 the first time we played this :-)",True
822,"Amun-Re is a bidding game in which there are multiple auctions--each player will get one of the provinces up for bid each round.  The provinces all provide different bonuses, and scoring cards in your hand may make some provinces better based on their location or their attributes, so provinces are worth different amounts to each player.  Bid amounts are fixed to triangular numbers, making it really important to try to figure out what others will bid, as going even one spot ahead of another player can get pricey.  The game is augmented by a building phase also based on triangular numbers, preventing people from saving up and doing too much in one turn.  This is one of my favorite auction games, there's just so much player interaction and so much to think about.  (5+ plays)",True
823,"A more fleshed out version of scotland yard. The mechanics are simple to understand and easy to follow. Didn't have to consult the rulebook much, even in the first play. The rulebook did have tons of grammatical and spelling error however :( Still a fun game!",True
824,Was fun as a kid and still ok,True
825,"I remember owning this as a kid and I played the hell out of it, often times solitaire. At some point, like most kids, I stopped playing because of some other new toy or distraction and Survive! was mostly forgotten.  Here we are a couple of decades later. My good friend Zxqueb is telling me about some old boardgame from his childhood he rediscovered while he was cleaning out his parent's attic. Survive!  The next games day, Zxqueb brought it over and it hit the table immediately. Amazingly enough, it was still as good as I remembered it as a kid. It was exciting to flip a tile and watch the island slowly disintegrate. It was fun to jump my guys into someone else's boat and take control from them. It was awesome to dump my opponents villagers into the drink...and the mouth of an awaiting shark. Even as I type this I am a little bit amazed that the game has held up so well. It has a remarkably modern feel for a game that is almost 30 years old. I really wish I had my old copy back...  UPDATE: Reprint....Woot!",True
826,"Super random and chaotic mixed with a fair bit of meanness, but still silly enough to merit an occasional play.",True
827,"There ain't a lot of strategy, but the theme allows you to bring a lot of fun to the table, what with Jaws circling, whirlpools sucking, whales blowing and volcanoes erupting. The climax is always going to be random with so much wanton death.",True
828,A nice bridge between children and adults.,True
829,Funny and very chaotic game. Still interesting to play and works well with children as well. Beautiful components!,True
830,"Mean, silly game of swimming away from sharks and other bad things in the water.  Fun with the right group.",True
831,Try to rescue your people before the island disappears in the ocean!,True
832,"Stone Age is a great worker placement game and one of my favorites.  You send your tribe to improve agriculture, get tools, collect resources, add tribe members or get bonus cards which give you immediate benefits or end of game points.  You can also build huts which score points.    Very simple to teach and definitely family weight.  I really enjoy this game.  ",True
833,"I was able to buy a cheap copy, but with The Resistance, Cash n Guns, Saboteur, Shadow Hunters and many other games like Bang on my shelves, I just didn't see an opportunity to get it played. I would like to play it one day, but it seems like it's too long compared to many other ""hidden role"" games.  Now I finally got to play it. I played this right after playing Bang: The Dice Game, and I must say that the latter is a big improvement! Regular Bang felt way too long and too boring. B:TDG is a good game because it is so short; Bang is not… The alliances and secret teams don’t really work in Bang as it’s clear who is who, and then it’s all about getting the good cards and hurt your enemies (as you should, of course, but the game fell flat after B:TDG). Also, the renegade must be one of the most imbalanced cards in any game – even if the other players played crappy, it should be impossible to win with that character (yes, I know that many of you will probably claim that you’ve won playing the renegade, but man is he severely underpowered and I feel like I have already lost the game when drawing him – which just makes the game feel even longer)!",True
834,Classic hidden identity game. Drags on a bit long though.,True
835,"Kíváncsi voltam az egyik legnagyobb 2012-es esseni favoritra. Nem rossz, de talán egy kicsit többet vártam tőle. Ez a 3. key, amit próbáltam, és kb. azonos játékélményt adott mindhárom játék. Na jó, a Keyflower talán egy árnyalatnyival jobb, minta másik kettő... A legjobban a licites rész tetszik... egy kicsit Amun-re-s, de annál összetettebb. A többféle licitszín nagyon eredeti ötlet!! A téli épületeket viszont annak ellenére lutrinak érzem, hogy egy részét ismerhetem végig... Ami nem tetszett, mert nehézkes volt, az a szállítás része, szinte teljesen használhatatlannak éreztem, ami azért gond, mert az épületek nagy része nyersanyaggal fejleszthető. Nem rossz játék ez, szívesen játszom máskor is, de nem átütő szerintem. Bár az is hozzátartozik a történethez, hogy az elején a szabállyal egy kicsit szenvedtünk, ez nyilván levont az élményből! Na majd legközelebb talán jobban tetszik. --- Újabb próba: most jobban tetszett, de nem értem mit keres a top25 helyen. Nem annyira érzem letisztultnak továbbra sem, hogy a fenébe jön a képbe pl. a ""nyári hajók"" lapkatípus... Minek? Nem elég hogy van kezdőlapkánk, hajók, sorrendlapkák, meg a 4 évszak? Minek a nyáron belül még egy külön kategória?  A zöld emberek jó kis taktikázást visznek bele, ez tetszik viszont.",True
836,"[2013-02-09] Nos, ha valaki sokallja a Le Havre, Ora et Labora lehetőségeit, akkor az ne kezdjen a Keyflowerrel, ugyanis ebben a játékban hihetetlen mennyiségű lehetőség van, ami szerintem már átláthatatlan. Én úgy gondolom optimálisan lehetetlen játszani benne, maximum egy általános stratégiára lehet törekedni. A játékosok négy évszakon át licitálnak Catan szerű lapkákra, amiből a városukat építik. Minden lapkának van egy tulajdonsága, sőt fejlesztés után még ezen tulajdonság jobb formája is rendelkezésre áll. Ezen felül minden lapka a használható is, akárkinél és akárhol is van. Különböző színű embereinkkel licitálunk vagy használunk lapokat. A 4 körös játék már második köre is szinte átláthatatlan lehetőségmennyiséggel operál. Nagyon sok ilyen lap kerül elő és nehezen optimalizálható figuráink jó helyre rakása. Persze minden ér valamit, de szerintem annak ellenére, hogy az első játékunkban nagyon szoros végeredmény született simán elképzelhető nagy vereség is. Szaharaszáraz a játék, semmilyen téma nem jön át, ez full optimalizálás. Megmondom őszintén csak azért nem lep meg e tavalyi esseni játék sikere, mert tudom a fő geekek ilyen játékokra vágynak. Nekem, aki már tényleg elég komoly játékokon is túl van már sok volt. Nem katasztrófa játék a Keyflower, a licitmechanizmus és embergazdálkodás kifejezetten tetszik a játékban, de a sok lehetőség megöli az élményt. Nálam ez gyenge 6-os csak.  [2015-07-04] 2 évvel későbbi második játszma alapján pontosan ugyanaz a véleményem, mint korábban, sőt bejött a jóslatom is, ugyanis most jóval kevésbé kiegyenlített végeredmény következett be, a játék végi pontot hozó lapok következtében. A holtidő is nagy lehet. Nem javult egy cseppet sem a játékról a véleményem. Túlértékelt a jelenlegi 25. helyezése.",True
837,"Unique bidding system and lots of iconography make this Eurogame fairly complex. The bidding will frustrate many players I imagine, especially those who like lots of control and fairness in their games.  Game is not pretty due to its bland, obscured artwork. Still, there are lots of interesting decisions to be made and lots of ways to score, which are key factors for many Eurogamers.",True
838,The Key-series has yet to do anything for me . . .,True
839,Very mechanical. No urge to possess it though technically it's not a bad game.,True
840,"Cute looking mean game, I would say not a spouse friendly game.",True
841,Quite fun to build up your section of the village over the course of a year by a unique auctioning process of using differently colored meeples as currency. Our game went pretty long as the choices offer brain-burning multiple choices. AP prone players should be forewarned.,True
842,"It's ok, but as with all the Key games, nothing particularly special.  Not as fiddly as some of them though.  Major downside is the time you spend sitting around if you have lots less men than your opponents.  ",True
843,"It feels like there is a pretty good amount of game here, but it also feels like it's over as you are getting revved up.  It did play fast, but I expected more strategy from the different opportunities that seemed to be available.  It ain't bad, but not great either.  I think it could be better with 4 people... And now I know that it is because I played with 4 and liked it more.  Now, I've received this game as a gift so I'll get more chances to see how it works.  I played it with 4 again and it's really good; it also really dragged a bit, but I can see that with more plays that would change.  I hope I get those more plays.  I could see this moving to an 8 rating for me.",True
844,"Keyflower is a game of auctions, resource acquisition, end game scoring bonuses and a small spatial element with the tiles you acquire.  There are 4 rounds, with each round being associated with a season.  During each season tiles will be up for auction.  They do have a pattern:  Spring: Resource acquisition tiles Summer: Boats which provide permanent special abilities and tiles which allow you to spend resources to gain more/more valuable resources. Fall: Scoring opportunity tiles by spending or moving resources. Winter: End of game scoring bonuses for resources you save until the end of the game.  The resources come in two main types: Meeples and Non-Meeples (which there are multiple types). The way meeples are used to both activate tiles and bid on tiles is the most interesting part of the game.  The auction and use of tiles are all happening simultaneously in a round.  To elaborate, when you bid or activate a tile you use a meeple/meeples of the same color which locks the tile into that color for counterbids and activations.  Not only can you activate other people's tiles (essentially giving them your meeples) but you can activate tiles that are being bid on (meaning people bid not only on the tile, but the meeples that activated the tiles).    Winter Tiles are also more unique than the other seasons.  At the beginning of the game players are dealt winter tiles.  At the beginning of the 4th round player's secretively and simultaneously choose how many and which tiles they want to add to Winter's auction.  After choosing the tiles, they are shuffled and displayed so people aren't 100% sure who added what tiles to the auction.  The first problem I have is: either you are either forced to specialize in the winter tiles you've been dealt or risk them not being in the game.  This is a minor complaint as the same argument could be leveled at Troyes.  The more troubling issue for me is that in the 2 games I've played, it was almost more important to bid on winter tiles that seem likely to give the player a win than what would benefit you the most.  I would finally caution that you have to be very careful which axis you're flipping your tiles as their orientation matters.  This is a very interesting game that's going to appeal to many people but I didn't quite work for me for the two reasons I mentioned relating to the winter tiles.  Despite not using every tile in every game (increasing the games replay value), I think after repeated plays the game would start to feel samey for me.",True
845,"Nice ideas with many new ideas. BUT the biggest issue here is, that this is (again) one of those games, where you can do a lot of this and that and get points this and that way which makes it impossible too see who is really doing well so you could block him/her. A bit more streamlined and Keyflower would be excellent. So, Keythedral is still the best there is. UPDATED 3/2017: Hah, 'Key to the City London' is here so I've got my Keyflower expwrience. No need to play this anymore!",True
846,"Ok game, fairly standard cube pushing game. I guess the most interesting aspect is the color-coded bidding mechanic, but it's hard to visualize it well. Not worth the steep cost for sure.",True
847,"2 fantastic mechanical twists on the WP genre make the game numero uno on my Essen 2012 wish list 1) is the worker recycling; you don't own them but they become a resource that travels back and forth between players 2) is the integration of action and auction - makes for extremely interesting decisions as to whether prioritise the auction or the actions - and this shifts over the four seasons of the game. Interactive, multi dimensional wonderful 'post' Euro design  -------------------  3 plays in and loving it. Fantastic with three players. Huge variability with tile draw - all games have felt very different because of resource priorities/scarcity and scoring options. I would advise against playing with five or six in your first game as it is a bit difficult to take in at first.",True
848,"The bidding mechanism is interesting and works well, but so much of the game seems to hinge on winning the winter tiles that you've built for and missing out on these ruin your end score. I'm sure the game is playable other ways but it seems to be a really disappointing ending to an otherwise promising game.  The artwork is very pretty, but covered by, and ruined by, some hideous if  perfectly functional iconography.",True
849,"Light game of betting on who will survive an arena of fighting creatures. For such a distinctive theme, the game play is fairly abstract in the Knizian way. It's a fun game of trying to make sure your bets are the ones that survive from round to round. I played this with only two players, but I bet it would be more fun with more players since almost all creatures would probably have multiple betters having to work together when needed. My score could rise with more players.",True
850,"Practically a stock-manipulation game. You bet on fighters you think will win, then play cards to help them win. You can change your bets later if things aren't going so well, but you rewards are greater for backing someone early.",True
851,It was OK,True
852,Clever card game with good replayability due to the random monsters dealt for each game (8 out of 12). The usefulness of each special ability takes a while to sink in. A fairly simple game but with lots going on though not much control. Monsters need multiple backers to survive.,True
853,"To early to really give this a 'real' rating, either it's a 8 (or a 9) or a 3 or a 4! For now I'm going with 7.  What I like - the theme, really seems to work for me at the moment.  What I don't like: Blind action - this is a lottery, guess right and be in the right place in the turn order and you do well. Some people like this sort of thing, I don't (much).  Distribution of heroes - it's (relatively) easy to put yourself as 'most evil' and with the right game play the least - but in the middle its another lottery as to your position. Meaning you might get that priest you really don't want, or you might not ...  I think it only really works with 4, currently not a problem as everyone wants to try it. However once the cult of the new move on to the next shiny release only working for 4 could be a major reason for it not getting played.  And it feels like a missed opportunity too - quite fiddly for actual 'game' - and I'd have much prefered a brain controlling the adventurers raiding your dungeon, say having 2 parts of the game. One where you build a dungeon and another where you build a team of dungeon raiders to go raid an opponent's dungeon.  So as it stands, mixed feelings - really need to play it a bit more to decide if all the minuses outweigh the currently 'it feels so cool' theme.  * Update, played again and I was a little surprised to find the shine was off this totally. I just found it a mix of dull and annoying - I don't really get why this needs a blind selection mechanic at all.  ** Update, now have a copy, so I'll get a chance to play 2 and 3 player games too, rating might change, or it will hit the trade pile!  ** Update - now tried it with 2 and 3 and I've changed my mind, it works fine with both. Still wish blind action selection wasn't the main mechanic, but it's seeing play, and not on the trade pile (for the moment), rating increased to 6",True
854,"Great theme and very cool bits. I love that there are difficult choices throughout. I like that players must be planning many turns in advance, and considering many, many factors as they do so. Given the length, it's a bit frustrating that luck of the draw (especially with traps and spells, but in other spots, as well) can sometimes tank a lot of careful preparation ... but that can be kinda humorous, as well. A ""7"" rating for now, but that may change. I think if this speeds up to the advertised time of 90 minutes or less with experienced players, it may go up in my ratings. If it continues to veer into two-hour-plus territory, it'll probably head the other way. Update: The set-up length and - even more so - the time and effort requited to teach this game - have relegated it to an unused corner of the game shelf. I still love the theme and enjoy the worker-placement aspect of the game, but it just doesn't get played. Rating dropped to a 6.",True
855,"Although we played with a number of incorrect rules, the game still worked out okay, although we did all end up with far too many points at the end.  I suspect with the right rules there would be more tension and some more difficult decisions.  We had it too easy, so this review is certainly up for review.  However, the game itself was a little too fiddly for my taste.  I tend to like clean games with minimal rules and strategic complexity.   This just seemed to be complex all round.",True
856,"Vlaada has found a new way for players to manage a ridiculous amount of chaos in his new game, this time simplifying the process down to a worker placement/resource management type of game.  The game is very complicated, but easy to play; the rules fiddliness is what accounts for the inherent chaos.  The game should be played with 4 players only, though, since any players fewer than 4 are replaced by dummy players whose actions each round are randomly chosen and whose minions are placed on the level 2 action of whichever cards are chosen.  It works fairly well, without having to keep up with various actions for the dummy player, but its unpredictability and randomness can be a little frustrating.  1 play: 3 players 3 plays: 4 players",True
857,"This game has a great theme, and the gameplay is pretty good, but quite hard to explain to new players.  There is some simultaneous action selection (queued like RoboRally), so if you have a strong distaste for that you may not enjoy it, but I didn't find it to be that offensive.  Basically, each player secretly selects 3 actions every turn; usually the first player to select any given action gets the least benefit at a small cost, the second player gets the best deal, the third player pays a lot for a good benefit, and the fourth player gets hosed (though it's rare for all 4 players to select the same action in a given turn).  These actions allow you to gather resources to build up your dungeon and fight off a series of adventurers.  Most of the points at the end of the game revolve around how well you were able to stave off those adventurers, and how impressive your dungeon is overall.  Where I find the game lacks is in actually fighting the adventurers: this is a rules-heavy process that isn't well-connected with the rest of the game.  (5+ plays)",True
858,"Probably a little premature to rate this after 1 play, especially when I was not feeling well, and I couldn't even understand the full rules until the game was basically over. I still managed to win somehow. I only went for repeatable monsters, which seem to be super good. Maybe with more experienced players those become harder to get. It could be due to me not being at 100%, but I'm not entirely sure the game really needs the amount of complexity it has. Doesn't grab nearly as much as Vlaada's big three: Prophecy: Through The Ages, Galaxy Trucker.  Edit: After reading various forums here, it appears the person who taught us the game missed a lot of rules. Oops. Really changed the game. Need to play again and review rating.",True
859,"Can't beat the theme of this one.  The components help as well, especially the monsters and the imps.  It's cool building a dungeon, and preparing yourself for the heroes to come by stocking up on traps and monsters.  The evil track, the two different currencies, and the spatial aspect of building the dungeon are also cool trappings.  The one area that I found the theme somewhat lacking is in the mechanics.  Another worker placement game?  And these are independent dungeons, right?  Why are the costs for some things inflated if you do it?  I guess if you really stretch it, I can see why it would be harder to hire monsters, but it's pretty difficult to justify that everybody can't widen their tunnel system at the same time using the same number of imps.  But, all-in-all, it's still worth playing.  Give it a whirl, you just might like it.",True
860,"Played once.  I should like this, so why don't I?  It's from a designer I like, I like the theme, and it's heavy.  What's wrong with it?  Maybe I was just tired when learning it, but something bothers me here, and I'm not sure what it is.",True
861,"Now that I've played with advanced rules, I think there are a reasonable number of strategies. However, the game feels pretty much the same to me each time, so I sold my copy.",True
862,"Okay, seriously, STOP ADDING TERMS TO THE DICTIONARY.  No, really.  Just stop.    So there are some issues with this game: right-left binding, the need for outside knowledge and certainly some AP issues.  But it beats the pants off most mass-market games and calls for a puzzly kind of thinking that I happen to enjoy.",True
